Outlet_ID,cqr_lower,cqr_upper
OUT_00799,903.78674,1099.695
OUT_00800,902.7978,1088.3553
OUT_00801,61.479633,181.7477
OUT_00802,64.33469,189.21352
OUT_00803,248.48048,412.59314
OUT_00804,65.30817,194.4689
OUT_00805,70.98038,193.85934
OUT_00806,68.92418,196.28648
OUT_00807,86.29341,201.84032
OUT_00808,232.07625,404.33447
OUT_00809,275.77448,408.62213
OUT_00810,68.728806,195.64835
OUT_00811,59.586422,186.0763
OUT_00812,73.085495,199.87682
OUT_00813,64.76018,192.66554
OUT_00814,70.504486,201.71509
OUT_00815,1646.5894,2143.329
OUT_00816,77.03407,199.51955
OUT_00817,72.46042,218.9125
OUT_00818,73.762344,200.79408
OUT_00819,54.81078,179.18588
OUT_00820,51.98789,180.88306
OUT_00821,64.74402,187.09071
OUT_00822,236.13454,423.86038
OUT_00823,897.8488,1160.3037
OUT_00824,59.796574,181.28143
OUT_00825,251.53566,412.37045
OUT_00826,278.9823,408.54166
OUT_00827,79.23195,204.85841
OUT_00828,250.99153,420.53577
OUT_00829,59.344463,185.36848
OUT_00830,81.343216,197.10086
OUT_00831,65.48067,193.45332
OUT_00832,74.19035,202.66794
OUT_00833,239.20845,405.94388
OUT_00834,256.23004,424.35062
OUT_00835,252.33803,434.60757
OUT_00836,265.36353,436.53662
OUT_00837,907.00885,1121.6323
OUT_00838,247.777,409.57278
OUT_00839,70.87924,196.47928
OUT_00840,914.85547,1082.0895
OUT_00841,96.526535,193.25937
OUT_00842,82.90765,208.28224
OUT_00843,287.1147,427.6739
OUT_00844,70.595505,198.64613
OUT_00845,249.04713,408.20926
OUT_00846,49.250805,175.53416
OUT_00847,227.46895,404.54962
OUT_00848,269.31213,404.01175
OUT_00849,275.0547,404.25766
OUT_00850,74.28636,202.38614
OUT_00851,64.17001,190.39278
OUT_00852,236.91835,408.8068
OUT_00853,1532.405,2137.9595
OUT_00854,271.8883,412.48926
OUT_00855,68.42044,200.54692
OUT_00856,933.74805,1139.2542
OUT_00857,907.08185,1095.561
OUT_00858,69.58986,198.87146
OUT_00859,74.41441,202.23486
OUT_00860,56.292446,181.2472
OUT_00861,86.10545,206.13661
OUT_00862,85.301025,199.99107
OUT_00863,66.63953,190.21858
OUT_00864,67.23682,197.04045
OUT_00865,254.60591,425.29907
OUT_00866,247.68477,409.36383
OUT_00867,232.45186,404.08032
OUT_00868,77.106964,205.98718
OUT_00869,70.95761,195.31409
OUT_00870,264.76257,415.60983
OUT_00871,893.09424,1083.9735
OUT_00872,92.6107,208.41385
OUT_00873,910.20355,1345.9872
OUT_00874,241.10298,404.0763
OUT_00875,69.27176,195.32542
OUT_00876,69.43907,196.35446
OUT_00877,910.3962,1285.227
OUT_00878,253.62825,424.43527
OUT_00879,277.26508,415.31796
OUT_00880,66.20061,196.24063
OUT_00881,898.95844,1256.0166
OUT_00882,82.991684,203.30313
OUT_00883,90.926285,198.83041
OUT_00884,273.0384,405.3438
OUT_00885,249.105,412.86008
OUT_00886,920.6274,1103.0215
OUT_00887,80.35445,200.6811
OUT_00888,55.0535,179.59795
OUT_00889,279.15442,413.9252
OUT_00890,250.74745,396.1444
OUT_00891,287.58942,428.4076
OUT_00892,74.88162,201.75963
OUT_00893,79.63214,199.14723
OUT_00894,70.58046,199.63
OUT_00895,231.57442,354.5064
OUT_00896,82.37776,205.19054
OUT_00897,281.75012,412.85287
OUT_00898,80.594696,198.23094
OUT_00899,78.9982,200.58507
OUT_00900,60.934536,200.46065
OUT_00901,83.10626,222.0245
OUT_00902,53.655148,186.69212
OUT_00903,921.79236,1314.6367
OUT_00904,61.11388,188.35098
OUT_00905,55.81622,190.68521
OUT_00906,919.0778,1095.7533
OUT_00907,91.392654,209.66953
OUT_00908,79.322845,205.5654
OUT_00909,70.8587,196.95477
OUT_00910,83.721725,208.21504
OUT_00911,80.68553,193.79565
OUT_00912,916.7606,1251.9135
OUT_00913,283.64594,425.83957
OUT_00914,246.2707,405.94388
OUT_00915,60.038662,189.41074
OUT_00916,275.19562,425.39056
OUT_00917,253.52486,415.335
OUT_00918,940.6932,1246.246
OUT_00919,77.01158,199.36354
OUT_00920,262.02124,404.26224
OUT_00921,282.81433,413.93765
OUT_00922,76.15523,198.11786
OUT_00923,901.865,1070.8636
OUT_00924,254.86,432.5342
OUT_00925,78.32573,198.30711
OUT_00926,59.199833,195.44127
OUT_00927,67.77365,195.92891
OUT_00928,73.3802,206.43407
OUT_00929,246.92351,446.1362
OUT_00930,271.34534,414.3973
OUT_00931,62.797176,187.30626
OUT_00932,77.35574,201.16698
OUT_00933,911.4339,1240.9711
OUT_00934,892.3957,1148.1735
OUT_00935,285.99725,430.66388
OUT_00936,72.8154,200.28336
OUT_00937,892.69745,1062.1307
OUT_00938,238.65962,385.13718
OUT_00939,80.90781,201.7537
OUT_00940,84.706635,217.46222
OUT_00941,259.43018,404.54962
OUT_00942,255.21376,423.6437
OUT_00943,887.07227,1149.8859
OUT_00944,86.14708,221.55206
OUT_00945,284.85388,427.82562
OUT_00946,80.4039,199.92699
OUT_00947,76.99434,195.3157
OUT_00948,93.488266,211.95273
OUT_00949,59.503895,197.40692
OUT_00950,66.449005,191.42435
OUT_00951,244.45662,403.4721
OUT_00952,883.11005,1069.4502
OUT_00953,79.83479,204.5666
OUT_00954,820.5907,1003.5982
OUT_00955,260.66766,430.9694
OUT_00956,244.93733,405.3438
OUT_00957,69.35278,190.5462
OUT_00958,70.77452,194.7559
OUT_00959,69.47189,200.32143
OUT_00960,888.0337,1191.2737
OUT_00961,38.97858,157.80289
OUT_00962,264.55896,417.44638
OUT_00963,242.04414,392.1645
OUT_00964,31.590199,149.7011
OUT_00965,1676.5793,2150.5842
OUT_00966,69.28534,194.7854
OUT_00967,75.91824,202.39694
OUT_00968,69.775024,199.5938
OUT_00969,252.13496,434.4028
OUT_00970,59.438244,190.26588
OUT_00971,79.58264,202.81241
OUT_00972,286.96234,431.86975
OUT_00973,896.74854,1196.1433
OUT_00974,60.842342,189.77106
OUT_00975,75.411194,194.9445
OUT_00976,271.65533,410.3398
OUT_00977,73.081696,202.40898
OUT_00978,77.60724,200.39229
OUT_00979,75.83626,199.2968
OUT_00980,72.633835,203.36316
OUT_00981,265.74084,404.68497
OUT_00982,73.31566,198.62395
OUT_00983,70.03299,223.825
OUT_00984,77.39099,199.30049
OUT_00985,221.82161,402.4626
OUT_00986,886.5798,1043.5
OUT_00987,62.55988,197.55354
OUT_00988,252.81905,408.523
OUT_00989,80.9908,201.90063
OUT_00990,897.57605,1255.652
OUT_00991,73.879715,201.88972
OUT_00992,276.9829,713.72375
OUT_00993,68.33525,193.9039
OUT_00994,904.2787,1099.695
OUT_00995,911.0834,1322.7192
OUT_00996,1888.5947,2128.486
OUT_00997,233.01381,384.78302
OUT_00998,246.7159,427.4183
OUT_00999,271.404,405.3438
OUT_01000,80.14726,198.33505
OUT_01001,67.19223,191.30937
OUT_01002,60.350628,188.00372
OUT_01003,78.91972,201.93
OUT_01004,69.34161,198.26332
OUT_01005,233.44984,404.0763
OUT_01006,1889.0952,2156.6733
OUT_01007,71.94112,197.69965
OUT_01008,255.26027,433.0397
OUT_01009,77.57616,202.61671
OUT_01010,280.6269,426.09576
OUT_01011,274.36536,420.4021
OUT_01012,282.79773,425.12253
OUT_01013,80.06282,205.20847
OUT_01014,252.27138,423.8484
OUT_01015,269.2973,404.97327
OUT_01016,251.25905,415.335
OUT_01017,66.2578,191.75047
OUT_01018,913.41504,1164.6896
OUT_01019,73.17442,194.40434
OUT_01020,71.076996,195.02213
OUT_01021,87.34169,212.24026
OUT_01022,87.89543,197.20918
OUT_01023,792.71045,1066.0569
OUT_01024,76.41589,205.241
OUT_01025,253.4582,418.4684
OUT_01026,239.23848,408.3819
OUT_01027,73.42694,200.83745
OUT_01028,90.12224,199.34433
OUT_01029,58.42911,187.20721
OUT_01030,70.04648,194.0079
OUT_01031,71.18413,183.38763
OUT_01032,1882.7263,2137.9595
OUT_01033,83.357315,207.31773
OUT_01034,56.7103,179.1204
OUT_01035,254.02577,411.57852
OUT_01036,925.53107,1125.6726
OUT_01037,248.26991,409.94693
OUT_01038,242.61201,411.9042
OUT_01039,295.74896,619.2035
OUT_01040,261.23767,422.38904
OUT_01041,251.98744,441.5337
OUT_01042,71.48964,199.42778
OUT_01043,60.044827,190.93771
OUT_01044,2010.9042,2137.9595
OUT_01045,65.508804,189.23552
OUT_01046,56.139202,186.917
OUT_01047,59.3437,188.36455
OUT_01048,54.26643,182.90172
OUT_01049,282.9687,408.2714
OUT_01050,87.85857,295.5076
OUT_01051,285.1634,404.25363
OUT_01052,38.913006,152.48566
OUT_01053,86.14723,202.02257
OUT_01054,258.96442,428.9005
OUT_01055,59.413677,188.43057
OUT_01056,224.97548,359.5128
OUT_01057,64.82614,191.37566
OUT_01058,254.96089,407.49088
OUT_01059,276.17804,404.1891
OUT_01060,254.26143,413.64346
OUT_01061,1889.074,2137.9595
OUT_01062,73.56566,192.74564
OUT_01063,53.50117,174.34154
OUT_01064,72.60722,202.23732
OUT_01065,56.44296,173.83624
OUT_01066,68.12381,199.74501
OUT_01067,63.829426,192.91005
OUT_01068,70.31433,190.90071
OUT_01069,240.62325,403.2821
OUT_01070,72.92003,198.42694
OUT_01071,68.17049,195.4901
OUT_01072,241.35683,403.40353
OUT_01073,914.66113,1105.9562
OUT_01074,269.5431,406.93704
OUT_01075,266.581,415.76782
OUT_01076,289.88934,438.8896
OUT_01077,69.321945,198.97751
OUT_01078,57.73457,185.43289
OUT_01079,903.1264,1090.0576
OUT_01080,218.48958,353.18646
OUT_01081,80.62436,204.60672
OUT_01082,70.70764,193.04178
OUT_01083,47.541393,161.32108
OUT_01084,61.405613,190.84076
OUT_01085,888.6519,1114.2726
OUT_01086,250.69148,410.37326
OUT_01087,54.854923,180.1695
OUT_01088,76.96088,202.09912
OUT_01089,51.513943,163.09636
OUT_01090,895.7492,1165.9557
OUT_01091,56.03335,182.22902
OUT_01092,73.04883,199.73685
OUT_01093,266.48633,417.27374
OUT_01094,78.774536,201.0202
OUT_01095,83.24133,216.38077
OUT_01096,71.958374,194.92851
OUT_01097,286.31183,433.6113
OUT_01098,70.660324,193.54764
OUT_01099,915.9311,1094.7003
OUT_01100,1581.5144,2190.062
OUT_01101,65.77696,196.2687
OUT_01102,236.34035,355.94537
OUT_01103,86.18828,201.99704
OUT_01104,62.154903,191.06992
OUT_01105,908.1428,1251.0852
OUT_01106,67.67839,192.36545
OUT_01107,898.9777,1072.3948
OUT_01108,1889.6235,2134.4724
OUT_01109,244.24934,405.9425
OUT_01110,276.59393,430.46872
OUT_01111,264.54224,454.76794
OUT_01112,70.17203,193.20616
OUT_01113,63.5044,186.84142
OUT_01114,72.214355,198.11606
OUT_01115,284.38873,425.4351
OUT_01116,278.23352,428.26157
OUT_01117,66.89807,215.28998
OUT_01118,64.038086,191.89937
OUT_01119,54.648914,178.62294
OUT_01120,77.46655,216.51562
OUT_01121,279.52448,411.33868
OUT_01122,76.96016,199.15775
OUT_01123,246.32448,411.217
OUT_01124,2011.515,2139.9197
OUT_01125,78.273895,204.0454
OUT_01126,78.42517,200.60466
OUT_01127,80.59746,216.66296
OUT_01128,75.72302,204.78508
OUT_01129,79.20007,204.21849
OUT_01130,901.4317,1078.3553
OUT_01131,72.879944,196.05704
OUT_01132,77.7513,202.57994
OUT_01133,906.4856,1278.3937
OUT_01134,920.6082,1424.9126
OUT_01135,901.486,1104.1484
OUT_01136,77.52211,200.26613
OUT_01137,245.8426,402.4119
OUT_01138,251.37386,409.94693
OUT_01139,63.04714,186.93135
OUT_01140,57.22958,187.35635
OUT_01141,55.256413,161.02928
OUT_01142,246.75258,417.70215
OUT_01143,66.92665,199.81717
OUT_01144,82.500244,199.39133
OUT_01145,288.02063,426.4249
OUT_01146,920.9839,1129.0288
OUT_01147,69.530975,184.81982
OUT_01148,219.51698,333.63974
OUT_01149,254.93117,402.61795
OUT_01150,63.485165,189.09346
OUT_01151,75.551636,198.7802
OUT_01152,1887.5161,2125.5393
OUT_01153,897.68536,1080.3085
OUT_01154,67.773926,194.41464
OUT_01155,55.33733,179.15254
OUT_01156,220.17824,407.62387
OUT_01157,244.15242,394.9045
OUT_01158,69.44972,217.53157
OUT_01159,54.465862,171.24077
OUT_01160,45.620617,161.6281
OUT_01161,72.95706,201.72363
OUT_01162,63.106434,193.97089
OUT_01163,59.303455,191.41858
OUT_01164,920.2487,1114.8187
OUT_01165,75.48181,197.73134
OUT_01166,239.0992,407.36972
OUT_01167,106.38591,303.84396
OUT_01168,79.84404,196.13297
OUT_01169,75.501755,194.13371
OUT_01170,66.55501,196.78
OUT_01171,72.03021,206.55089
OUT_01172,52.64493,179.8779
OUT_01173,233.47444,406.7615
OUT_01174,57.97009,182.94556
OUT_01175,898.39197,1077.2902
OUT_01176,282.0279,447.10263
OUT_01177,58.57358,177.53888
OUT_01178,894.944,1076.0598
OUT_01179,237.03963,405.51978
OUT_01180,244.0453,402.28458
OUT_01181,76.41757,199.38316
OUT_01182,233.41158,414.79333
OUT_01183,67.6277,189.12831
OUT_01184,80.43646,203.25291
OUT_01185,55.252537,186.52742
OUT_01186,42.18938,148.88892
OUT_01187,48.393536,170.01636
OUT_01188,72.37729,198.58899
OUT_01189,77.92813,201.20728
OUT_01190,70.39633,212.02057
OUT_01191,248.66304,412.51898
OUT_01192,60.405384,203.57088
OUT_01193,47.32899,167.5497
OUT_01194,75.183624,200.18233
OUT_01195,265.66077,411.23752
OUT_01196,54.766758,184.99248
OUT_01197,883.301,1206.5476
OUT_01198,259.23102,404.33447
OUT_01199,60.338795,180.31326
OUT_01200,43.344173,159.52933
OUT_01201,81.97482,205.36871
OUT_01202,59.457752,184.66832
OUT_01203,934.8975,1284.4254
OUT_01204,281.73035,414.497
OUT_01205,56.030025,185.87383
OUT_01206,73.29825,196.33594
OUT_01207,930.95917,1401.029
OUT_01208,72.9893,198.26483
OUT_01209,68.93202,192.69894
OUT_01210,278.51733,424.5583
OUT_01211,258.69647,435.91742
OUT_01212,1555.4897,2151.5054
OUT_01213,56.23293,184.9845
OUT_01214,898.36285,1165.1338
OUT_01215,914.28357,1090.6658
OUT_01216,75.00084,198.48405
OUT_01217,898.93506,1254.9984
OUT_01218,291.3518,432.0219
OUT_01219,75.42871,197.87288
OUT_01220,237.95308,405.3438
OUT_01221,1512.9729,2115.5662
OUT_01222,71.936066,188.39424
OUT_01223,237.44893,404.0763
OUT_01224,241.70271,404.54962
OUT_01225,247.10542,405.76654
OUT_01226,75.25949,201.488
OUT_01227,60.7003,200.17549
OUT_01228,62.81777,189.03825
OUT_01229,81.514206,205.32518
OUT_01230,259.3277,427.42804
OUT_01231,79.39255,214.60779
OUT_01232,79.0267,201.9645
OUT_01233,249.58595,410.11646
OUT_01234,77.0141,212.73679
OUT_01235,242.3968,403.57114
OUT_01236,915.8722,1259.6771
OUT_01237,60.007458,190.92111
OUT_01238,285.51282,417.77194
OUT_01239,937.7935,1265.863
OUT_01240,67.8875,193.1902
OUT_01241,1580.511,2158.5332
OUT_01242,86.22377,217.39796
OUT_01243,74.886765,202.73593
OUT_01244,82.8421,221.07076
OUT_01245,72.93753,199.98871
OUT_01246,892.67725,1141.2062
OUT_01247,50.894596,181.52647
OUT_01248,55.15939,173.53407
OUT_01249,80.625626,205.1469
OUT_01250,253.09627,426.63013
OUT_01251,84.42128,194.47952
OUT_01252,78.78705,195.7758
OUT_01253,858.0616,1104.3844
OUT_01254,70.37558,195.56944
OUT_01255,69.47969,199.41576
OUT_01256,81.083664,198.5626
OUT_01257,83.72574,205.17102
OUT_01258,249.98286,403.1444
OUT_01259,45.28935,165.128
OUT_01260,52.878803,193.26706
OUT_01261,65.70412,195.14113
OUT_01262,890.4775,1068.3612
OUT_01263,896.02484,1083.4724
OUT_01264,85.980515,217.87566
OUT_01265,262.71442,405.5943
OUT_01266,251.18953,408.8314
OUT_01267,904.6166,1142.0043
OUT_01268,278.22736,412.1199
OUT_01269,69.85388,198.94055
OUT_01270,904.9456,1186.7686
OUT_01271,63.392887,186.18437
OUT_01272,255.91377,418.18216
OUT_01273,910.8437,1087.7576
OUT_01274,73.903076,195.57237
OUT_01275,80.729034,198.86766
OUT_01276,65.351166,183.51344
OUT_01277,66.06671,193.41893
OUT_01278,59.53996,185.40523
OUT_01279,270.05066,417.34692
OUT_01280,80.06802,195.12909
OUT_01281,298.63055,674.93567
OUT_01282,70.18353,200.83916
OUT_01283,60.48846,187.8757
OUT_01284,237.18459,410.6713
OUT_01285,74.2688,198.21568
OUT_01286,67.05177,193.48235
OUT_01287,882.0605,1059.2905
OUT_01288,911.6702,1222.3875
OUT_01289,66.41527,196.41304
OUT_01290,260.52448,411.17297
OUT_01291,899.12396,1122.6984
OUT_01292,906.1074,1106.4646
OUT_01293,280.8849,412.00125
OUT_01294,73.03787,198.12424
OUT_01295,270.16846,411.84573
OUT_01296,65.09335,190.1047
OUT_01297,62.915142,195.60132
OUT_01298,235.0049,404.33447
OUT_01299,2010.9042,2137.9595
OUT_01300,238.94008,404.48495
OUT_01301,75.03822,202.91692
OUT_01302,68.97211,207.43153
OUT_01303,74.58035,205.55399
OUT_01304,890.88684,1042.6199
OUT_01305,74.50397,198.68065
OUT_01306,249.23189,409.342
OUT_01307,262.26715,428.2255
OUT_01308,26.315998,133.23135
OUT_01309,102.51961,206.51595
OUT_01310,70.29376,205.59732
OUT_01311,63.033947,195.68666
OUT_01312,74.10928,196.83011
OUT_01313,71.64586,198.60481
OUT_01314,241.64778,405.3438
OUT_01315,57.53178,180.85074
OUT_01316,1581.5144,2125.6208
OUT_01317,76.811615,201.6438
OUT_01318,63.231403,190.91101
OUT_01319,67.91025,195.36388
OUT_01320,63.316532,192.66971
OUT_01321,53.84257,175.19301
OUT_01322,77.38727,199.5692
OUT_01323,290.0658,741.9861
OUT_01324,57.316494,186.96443
OUT_01325,250.70155,404.26224
OUT_01326,73.957275,197.712
OUT_01327,58.166386,181.63313
OUT_01328,58.182873,191.50908
OUT_01329,97.10454,224.68253
OUT_01330,58.846775,182.24048
OUT_01331,898.37415,1113.1392
OUT_01332,292.7152,436.92746
OUT_01333,66.242966,197.02498
OUT_01334,277.13873,416.01556
OUT_01335,68.07799,200.5707
OUT_01336,60.76144,191.55693
OUT_01337,82.10364,202.12073
OUT_01338,894.7679,1082.1954
OUT_01339,62.46233,195.44896
OUT_01340,71.161896,192.28854
OUT_01341,68.20796,190.85158
OUT_01342,259.68823,435.69174
OUT_01343,61.847256,187.83421
OUT_01344,72.26419,198.07294
OUT_01345,45.10532,170.31934
OUT_01346,287.90692,429.58426
OUT_01347,251.25581,411.7678
OUT_01348,267.93604,408.15082
OUT_01349,76.340225,196.40274
OUT_01350,242.85786,408.97403
OUT_01351,71.78725,198.73827
OUT_01352,906.5018,1245.1826
OUT_01353,70.934875,196.1217
OUT_01354,67.4536,195.90582
OUT_01355,885.7094,1129.7284
OUT_01356,273.53058,404.1877
OUT_01357,64.67149,190.03676
OUT_01358,240.44936,403.97073
OUT_01359,71.9503,193.7688
OUT_01360,270.71338,404.08032
OUT_01361,73.46489,196.68825
OUT_01362,921.76215,1119.9679
OUT_01363,80.22836,209.5589
OUT_01364,255.34517,404.49902
OUT_01365,66.61171,171.96
OUT_01366,271.36804,405.3438
OUT_01367,286.5749,438.0144
OUT_01368,76.58809,243.90408
OUT_01369,902.7847,1219.609
OUT_01370,57.59325,179.49013
OUT_01371,39.30585,178.4836
OUT_01372,231.46028,404.0763
OUT_01373,230.38539,403.67242
OUT_01374,274.00293,407.8643
OUT_01375,905.5307,1095.3596
OUT_01376,1583.7493,2143.329
OUT_01377,214.40651,403.2821
OUT_01378,47.41518,188.10846
OUT_01379,74.28403,198.86955
OUT_01380,258.156,416.44525
OUT_01381,51.149334,166.17995
OUT_01382,914.5227,1138.935
OUT_01383,260.3382,403.2821
OUT_01384,65.81581,190.6527
OUT_01385,250.29726,414.9501
OUT_01386,223.80232,405.18863
OUT_01387,72.49486,190.87029
OUT_01388,74.39935,204.09561
OUT_01389,913.8263,1093.8082
OUT_01390,92.594864,204.22552
OUT_01391,915.5224,1154.103
OUT_01392,123.13194,207.46419
OUT_01393,76.68309,205.09544
OUT_01394,81.20047,205.33429
OUT_01395,274.78918,417.66183
OUT_01396,917.26526,1131.468
OUT_01397,52.20422,158.92168
OUT_01398,65.78534,193.75845
OUT_01399,65.792816,193.92735
OUT_01400,904.94836,1095.3645
OUT_01401,213.49889,388.70068
OUT_01402,71.75606,199.05067
OUT_01403,222.16951,403.2821
OUT_01404,81.56111,205.14545
OUT_01405,59.274136,181.11446
OUT_01406,61.201153,179.96463
OUT_01407,63.212597,192.17848
OUT_01408,250.94655,423.47983
OUT_01409,894.13116,1226.1261
OUT_01410,927.8118,1122.5143
OUT_01411,877.5807,1059.76
OUT_01412,272.71234,404.7356
OUT_01413,247.9842,413.66064
OUT_01414,83.30621,206.28049
OUT_01415,58.95438,186.04309
OUT_01416,70.83293,195.51778
OUT_01417,247.58882,405.3038
OUT_01418,234.59743,405.4168
OUT_01419,253.4814,419.75333
OUT_01420,906.6873,1096.9569
OUT_01421,56.631435,182.6457
OUT_01422,67.43881,195.85045
OUT_01423,51.515163,174.74527
OUT_01424,74.91884,188.16718
OUT_01425,276.00134,409.15903
OUT_01426,84.7775,201.65802
OUT_01427,77.73312,202.96239
OUT_01428,263.50183,415.18015
OUT_01429,54.991932,183.76349
OUT_01430,76.92116,195.5418
OUT_01431,71.04089,187.09319
OUT_01432,73.50838,200.10066
OUT_01433,66.76607,186.73024
OUT_01434,61.97291,184.62315
OUT_01435,49.660862,181.94447
OUT_01436,258.97388,404.68497
OUT_01437,886.9624,1044.7673
OUT_01438,72.02922,196.59119
OUT_01439,250.27162,412.51898
OUT_01440,1886.9438,2137.9595
OUT_01441,249.29347,409.94693
OUT_01442,227.61427,387.16708
OUT_01443,68.70657,200.38322
OUT_01444,243.54976,403.46808
OUT_01445,254.80672,434.5676
OUT_01446,82.38251,202.30524
OUT_01447,895.5899,1071.9564
OUT_01448,265.95166,392.5851
OUT_01449,245.52242,411.82767
OUT_01450,63.32217,194.39098
OUT_01451,256.9317,426.4249
OUT_01452,64.01077,192.6823
OUT_01453,907.8132,1120.7747
OUT_01454,65.98204,189.87782
OUT_01455,77.00946,215.33896
OUT_01456,75.54364,200.36029
OUT_01457,67.54372,195.92203
OUT_01458,287.83496,425.7723
OUT_01459,50.149868,191.6868
OUT_01460,213.5218,412.5066
OUT_01461,891.2408,1172.9509
OUT_01462,57.684093,173.25078
OUT_01463,48.97842,173.2488
OUT_01464,69.36789,192.85687
OUT_01465,65.4418,189.33371
OUT_01466,76.52048,193.10269
OUT_01467,70.96663,190.3422
OUT_01468,70.012436,191.93156
OUT_01469,75.89427,197.05504
OUT_01470,251.92195,398.15384
OUT_01471,924.9604,1139.6007
OUT_01472,1584.1799,2215.1436
OUT_01473,894.20557,1075.7073
OUT_01474,75.71864,197.83537
OUT_01475,62.7682,189.04337
OUT_01476,272.98737,400.54974
OUT_01477,72.60097,194.58046
OUT_01478,63.68472,197.60378
OUT_01479,67.7959,191.31943
OUT_01480,73.19939,199.70273
OUT_01481,886.2513,1206.3735
OUT_01482,73.59584,194.37123
OUT_01483,228.68745,404.09515
OUT_01484,73.87033,198.15086
OUT_01485,889.37683,1230.5453
OUT_01486,79.44147,191.57755
OUT_01487,88.64192,204.98227
OUT_01488,64.87579,195.98457
OUT_01489,51.965214,178.6336
OUT_01490,271.33728,404.25363
OUT_01491,75.56937,200.64342
OUT_01492,68.92532,199.53468
OUT_01493,54.66184,177.71382
OUT_01494,55.87434,188.51659
OUT_01495,239.51924,405.76654
OUT_01496,67.3418,184.1114
OUT_01497,241.24092,413.5936
OUT_01498,221.54283,343.37027
OUT_01499,264.4711,390.67554
OUT_01500,903.24915,1104.8694
OUT_01501,93.45686,205.72705
OUT_01502,252.26985,408.10208
OUT_01503,915.00653,1106.869
OUT_01504,241.73158,403.46808
OUT_01505,1891.8379,2132.4763
OUT_01506,911.50726,1382.8027
OUT_01507,893.6763,1199.2902
OUT_01508,61.0769,194.64009
OUT_01509,67.14935,194.9623
OUT_01510,253.2748,422.63583
OUT_01511,51.67293,175.08717
OUT_01512,61.76604,189.94157
OUT_01513,56.97891,192.69385
OUT_01514,920.9456,1190.7526
OUT_01515,55.68823,182.38632
OUT_01516,84.26816,178.71394
OUT_01517,70.27956,201.62273
OUT_01518,244.39955,406.7615
OUT_01519,65.3813,199.03398
OUT_01520,911.1325,1296.7418
OUT_01521,274.7989,404.93448
OUT_01522,72.8154,202.84302
OUT_01523,260.7044,436.89
OUT_01524,272.97937,414.85767
OUT_01525,74.9453,193.73894
OUT_01526,288.62604,436.3601
OUT_01527,916.96985,1135.076
OUT_01528,1580.1711,2158.5332
OUT_01529,82.144424,201.49858
OUT_01530,70.506,196.77467
OUT_01531,74.61116,195.5872
OUT_01532,896.71204,1096.1943
OUT_01533,67.68555,190.09464
OUT_01534,76.6656,201.19078
OUT_01535,53.583508,175.48581
OUT_01536,84.994934,204.22102
OUT_01537,81.86928,200.06677
OUT_01538,79.14252,200.2649
OUT_01539,65.84303,193.79646
OUT_01540,916.3348,1119.9679
OUT_01541,90.706955,220.24327
OUT_01542,66.66188,198.17807
