Outlet_ID,Outlet_Type,Outlet_Size,dominant_distributor,observed_mean_monthly_liters,predicted_potential_liters,headroom_liters,competitive_intensity,bill_per_liter,Trade_Spend_Allocation_LKR,expected_incremental_liters,expected_incremental_revenue_lkr,liters_per_1000_lkr
OUT_04108,Grocery,Large,DIST_W_02,529.5650063730691,1243.943,714.3779936269309,0.125,263.63405526845276,4278.6,94.91,25020.48,22.18
OUT_03283,Grocery,Large,DIST_W_01,530.7820761358084,1126.648,595.8659238641915,0.25,240.92381890928547,4250.79,95.9,23103.63,22.56
OUT_06763,Smmt,Large,DIST_W_01,566.6226361452213,1164.712,598.0893638547786,0.25,241.17009940104737,4246.14,95.74,23089.82,22.55
OUT_04471,Hotel,Large,DIST_W_02,565.1073456877945,1239.733,674.6256543122055,0.25,246.92475766738542,4240.91,94.47,23327.46,22.28
OUT_07949,Eatery,Large,DIST_W_01,545.0698181085576,1331.796,786.7261818914425,0.125,268.1751409952371,4218.82,92.77,24877.71,21.99
OUT_06881,Kiosk,Large,DIST_W_02,546.5969718135101,1298.991,752.3940281864899,0.25,251.63016984150303,4216.83,93.03,23409.76,22.06
OUT_06049,Eatery,Large,DIST_W_01,545.3569544246463,1261.171,715.8140455753537,0.125,264.44006717524314,4208.21,93.2,24645.59,22.15
OUT_00233,Pharmacy,Large,DIST_W_03,581.6661666522273,1114.712,533.0458333477727,0.125,249.3363484161349,4200.51,95.88,23907.38,22.83
OUT_05046,Kiosk,Large,DIST_W_02,496.16990721148613,1134.065,637.8950927885139,0.125,259.3327667512035,4191.89,93.77,24317.66,22.37
OUT_03346,Eatery,Extra Large,DIST_W_03,1311.009641456402,2474.628,1163.618358543598,0.25,265.012760323541,4171.92,89.65,23757.43,21.49
OUT_04349,Kiosk,Large,DIST_W_02,560.2835147469149,1189.664,629.3804852530851,0.125,258.95578648404984,4167.71,93.3,24160.28,22.39
OUT_00577,Kiosk,Large,DIST_W_02,554.369395017843,1221.762,667.392604982157,0.125,261.89570660229674,4155.12,92.48,24220.13,22.26
OUT_06599,Pharmacy,Large,DIST_W_03,581.2741744952168,1239.161,657.8868255047832,0.25,246.7391338119137,4153.18,92.55,22836.49,22.28
OUT_08853,Smmt,Large,DIST_W_02,553.038048267069,1264.752,711.7139517329309,0.125,264.9453068570112,4134.74,91.48,24237.88,22.12
OUT_08564,Hotel,Large,DIST_W_02,516.1913412426718,1081.899,565.7076587573281,0.0,269.6592789515445,4131.9,93.46,25202.15,22.62
OUT_04971,Kiosk,Large,DIST_W_02,554.3244103516369,1183.48,629.1555896483632,0.25,245.11748659603262,4117.3,92.06,22566.62,22.36
OUT_02941,Pharmacy,Extra Large,DIST_W_03,1295.0396502396616,2446.498,1151.4583497603385,0.25,265.12739945438057,4107.83,88.25,23397.45,21.48
OUT_02201,Grocery,Large,DIST_W_02,552.218028523017,1240.942,688.723971476983,0.25,249.16334707063024,4107.44,91.08,22692.97,22.17
OUT_08630,Smmt,Large,DIST_W_03,519.010108910194,1242.036,723.025891089806,0.125,265.96422201553037,4098.97,90.51,24073.33,22.08
OUT_00792,Pharmacy,Large,DIST_W_01,536.4620520599825,1178.629,642.1669479400174,0.125,260.8445355514734,4089.39,91.2,23790.29,22.3
OUT_02136,Hotel,Large,DIST_W_02,541.621419425067,1123.988,582.3665805749331,0.125,256.2544623210008,4065.57,91.5,23448.31,22.51
OUT_01472,Bakery,Extra Large,DIST_W_02,1310.135455918546,2378.824,1068.688544081454,0.25,263.6262259878527,4060.91,87.49,23065.57,21.54
OUT_08330,Pharmacy,Large,DIST_W_01,531.2886617222096,1144.43,613.1413382777905,0.125,259.0000454650364,4056.55,90.8,23517.81,22.38
OUT_05162,Bakery,Large,DIST_W_01,502.6419315316744,1210.921,708.2790684683257,0.125,266.0187047952367,4010.04,88.54,23553.4,22.08
OUT_00090,Bakry,Large,DIST_W_02,512.1364395245431,982.135,469.9985604754569,0.0,259.5250189755938,4004.7,92.39,23978.19,23.07
OUT_03551,Grocery,Large,DIST_W_01,540.6423555498869,1242.678,702.0356444501132,0.125,265.7237842638183,4003.27,88.44,23500.86,22.09
OUT_05426,Pharmacy,Extra Large,DIST_W_03,1332.0698625938771,2410.454,1078.384137406123,0.25,264.22378182221223,3998.18,86.04,22734.6,21.52
OUT_04382,Grocery,Large,DIST_W_01,566.2663809650393,1168.751,602.4846190349607,0.125,258.87316028771636,3996.27,89.48,23162.83,22.39
OUT_08704,Pharmacy,Large,DIST_W_01,510.51422763323086,1227.617,717.1027723667692,0.125,266.8125467034705,3981.25,87.77,23418.4,22.05
OUT_07633,Eatery,Large,DIST_W_01,565.4150254977427,1283.82,718.4049745022572,0.25,252.0946520450586,3977.41,87.67,22100.53,22.04
OUT_00581,Pharmacy,Large,DIST_W_02,556.0885459923521,1182.502,626.4134540076478,0.125,261.18913538981036,3959.91,88.26,23051.88,22.29
OUT_07108,Grocery,Large,DIST_W_01,555.7200274612916,1166.629,610.9089725387083,0.125,260.0378168602792,3956.73,88.39,22983.81,22.34
OUT_07746,Bakery,Large,DIST_W_01,546.4249447714251,1250.811,704.3860552285748,0.25,251.63295679849728,3947.48,87.09,21914.58,22.06
OUT_03418,Bakry,Large,DIST_W_03,522.4249258757812,1234.631,712.2060741242188,0.125,266.9594200325011,3939.57,86.83,23179.44,22.04
OUT_01982,Grocery,Large,DIST_W_01,559.054045726262,1282.744,723.689954273738,0.25,252.80191054770086,3931.42,86.53,21874.94,22.01
OUT_00118,Hotel,Medium,DIST_W_02,574.6408586616553,1040.387,465.7461413383446,0.125,244.96423991690372,3927.49,90.48,22163.39,23.04
OUT_00182,Kiosk,small,DIST_W_02,532.052222603608,958.709,426.65677739639193,0.125,238.6972190589998,3926.47,91.68,21883.15,23.35
OUT_04569,Smmt,Extra Large,DIST_W_01,1287.5989725632146,2460.717,1173.1180274367855,0.25,266.5508788014868,3925.01,84.09,22415.35,21.42
OUT_04356,Smmt,Large,DIST_W_02,563.3814154173597,1236.886,673.5045845826403,0.25,250.38679286915456,3897.01,86.19,21581.92,22.12
OUT_07124,Grocery,Large,DIST_W_02,566.4827985817241,1254.081,687.5982014182758,0.25,251.26216943747275,3890.71,85.9,21583.86,22.08
OUT_00717,Pharmacy,Large,DIST_W_02,540.4082575072698,1100.672,560.2637424927302,0.125,256.60206819165455,3885.51,87.39,22424.6,22.49
OUT_08871,Eatery,Large,DIST_W_02,538.059428459543,1363.621,825.5615715404571,0.25,257.7563068627754,3875.79,84.47,21771.58,21.79
OUT_07908,Eatery,Large,DIST_W_03,533.494919264238,1181.653,648.158080735762,0.125,263.7785433851796,3869.19,85.8,22632.37,22.18
OUT_07101,Hotel,Large,DIST_W_03,603.1873279156672,1190.501,587.3136720843328,0.25,244.82035460334785,3868.25,86.55,21189.08,22.37
OUT_02641,Eatery,Large,DIST_W_03,548.1073166156993,1167.896,619.7886833843006,0.25,247.60778277275654,3835.43,85.32,21125.51,22.25
OUT_00591,Grocery,Large,DIST_W_02,472.70584192398906,1152.035,679.329158076011,0.125,266.16423887696203,3832.48,84.6,22516.49,22.07
OUT_01362,Grocery,Extra Large,DIST_W_03,1290.5827558887227,2508.806,1218.2232441112774,0.25,267.8844804093806,3821.48,81.67,21877.95,21.37
OUT_05453,Hotel,Extra Large,DIST_W_01,1336.5965713146438,2854.705,1518.108428685356,0.375,257.511690743893,3817.1,80.98,20852.56,21.22
OUT_01736,Hotel,Extra Large,DIST_W_02,1313.5664249522822,2373.684,1060.117575047718,0.25,264.9384554004369,3813.06,81.95,21710.88,21.49
OUT_03088,Pharmacy,Large,DIST_W_02,543.995250517445,1119.585,575.589749482555,0.125,258.9618954554548,3811.04,85.31,22092.92,22.38
OUT_03890,Kiosk,Large,DIST_W_01,567.650860730009,1233.024,665.3731392699909,0.25,250.90729986923736,3799.46,83.95,21063.04,22.1
OUT_04282,Smmt,Large,DIST_W_01,519.574541894915,1088.554,568.9794581050851,0.125,258.58684143166556,3795.8,85.04,21989.07,22.4
OUT_07742,Eatery,Large,DIST_W_02,526.0484910994569,1086.581,560.532508900543,0.125,258.03441942207024,3780.76,84.79,21879.16,22.43
OUT_04612,Smmt,Large,DIST_W_01,563.2959461645455,1172.94,609.6440538354545,0.125,262.1576231209432,3773.92,83.95,22008.83,22.24
OUT_08789,Kiosk,Large,DIST_W_03,549.2009527647516,1227.194,677.9930472352484,0.25,251.91400564822857,3771.64,83.16,20949.83,22.05
OUT_04898,Smmt,Large,DIST_W_03,545.109922248596,1154.569,609.4590777514039,0.25,247.6258080671568,3769.93,83.86,20765.46,22.24
OUT_08606,Eatery,Large,DIST_W_01,540.3325599674608,1121.786,581.4534400325392,0.125,260.0996196215365,3761.12,84.01,21850.08,22.34
OUT_00087,Grocery,Extra Large,DIST_W_02,527.5563001046903,1277.391,749.8346998953098,0.125,270.68617214426223,3757.15,82.22,22256.76,21.88
OUT_04226,Smmt,Large,DIST_W_03,612.3217923964851,1250.14,637.818207603515,0.25,249.77042408682686,3747.69,83.0,20730.04,22.15
OUT_02242,Eatery,Large,DIST_W_02,536.3731957712882,1144.334,607.9608042287118,0.25,247.81876017005598,3743.79,83.24,20629.31,22.23
OUT_00799,Smmt,Large,DIST_W_01,517.6920215201508,1088.448,570.7559784798493,0.125,259.5958165418781,3730.55,83.41,21652.07,22.36
OUT_08776,Eatery,Large,DIST_W_02,486.15614382445784,1252.321,766.1648561755421,0.125,271.71160361353594,3728.07,81.43,22125.48,21.84
OUT_00339,Kiosk,Extra Large,DIST_W_03,563.5409742067092,1219.673,656.1320257932908,0.125,265.9035618945484,3725.23,82.27,21875.91,22.08
OUT_06655,Smmt,Large,DIST_W_01,534.62723251178,1178.569,643.94176748822,0.25,250.45737334740346,3719.33,82.25,20600.78,22.11
OUT_00686,Pharmacy,Large,DIST_W_03,532.4837830004326,1202.038,669.5542169995674,0.25,252.22046283333816,3694.58,81.41,20534.0,22.03
OUT_04925,Smmt,Large,DIST_W_03,557.6212195727886,1198.419,640.7977804272115,0.125,265.72127286919977,3654.29,80.73,21452.1,22.09
OUT_04439,Pharmacy,Large,DIST_W_02,575.6712852531468,1264.83,689.1587147468531,0.25,253.69720749786586,3652.78,80.25,20359.79,21.97
OUT_07183,Kiosk,Large,DIST_W_03,581.4692091220834,1165.281,583.8117908779166,0.25,247.26945049310677,3641.17,81.05,20042.14,22.26
OUT_02205,Bakery,Large,DIST_W_03,547.5048783602472,1168.955,621.4501216397528,0.25,250.32212796448408,3601.66,79.67,19943.77,22.12
OUT_08029,Smmt,Large,DIST_W_03,567.1576207608113,1204.268,637.1103792391888,0.25,251.30775592657275,3600.79,79.49,19977.25,22.08
OUT_03831,Eatery,Medium,DIST_W_03,148.80267364799283,476.247,327.4443263520072,0.125,223.1738420373418,3600.63,87.08,19433.64,24.18
OUT_08947,Kiosk,Large,DIST_W_02,568.69204990109,1137.395,568.70295009891,0.25,246.67635622013566,3595.28,80.13,19766.4,22.29
OUT_07331,Grocery,Large,DIST_W_01,542.230690262737,1088.047,545.816309737263,0.125,259.3820648466811,3583.19,80.15,20788.46,22.37
OUT_06182,Eatery,Large,DIST_W_02,555.9841074851989,1253.861,697.8768925148012,0.375,241.47700053766715,3575.34,78.36,18922.78,21.92
OUT_06255,Bakery,Large,DIST_W_03,549.1535538513356,1145.72,596.5664461486645,0.125,263.67053227951465,3570.02,79.18,20878.25,22.18
OUT_08128,Grocery,Large,DIST_W_01,564.0356140383981,1292.016,727.980385961602,0.375,242.99075772974786,3556.04,77.69,18878.39,21.85
OUT_04189,Hotel,Medium,DIST_W_01,154.94665903846052,463.729,308.7823409615395,0.125,218.51939791522838,3551.26,86.84,18976.86,24.45
OUT_01834,Grocery,Large,DIST_W_01,561.9632920856585,1267.947,705.9837079143414,0.25,255.645443131682,3537.71,77.42,19792.43,21.88
OUT_03446,Bakery,Large,DIST_W_02,478.64971308708914,1107.318,628.6682869129108,0.125,266.2782633102025,3536.77,78.05,20783.47,22.07
OUT_07121,Kiosk,Large,DIST_W_01,568.4352989025687,1287.791,719.3557010974313,0.25,256.34837794692334,3529.18,77.13,19771.32,21.85
OUT_02301,Grocery,Large,DIST_W_02,533.1605463909326,1146.857,613.6964536090674,0.125,265.42448255499244,3524.84,77.92,20680.9,22.11
OUT_08452,Kiosk,Extra Large,DIST_W_03,1279.6806560581501,2556.792,1277.1113439418498,0.25,270.38447612676003,3502.31,74.5,20143.03,21.27
OUT_03134,Kiosk,Large,DIST_W_01,548.781433916462,1248.587,699.805566083538,0.25,255.81551072900155,3488.99,76.33,19526.24,21.88
OUT_03791,Grocery,Large,DIST_W_03,512.6844340890991,1199.142,686.4575659109009,0.125,270.1951655239958,3487.02,76.38,20638.18,21.9
OUT_06938,Kiosk,Large,DIST_W_03,557.4103414807093,1182.719,625.3086585192907,0.25,251.90755443165216,3479.15,76.71,19324.94,22.05
OUT_04598,Smmt,Large,DIST_W_02,540.5044353846608,1110.754,570.2495646153391,0.125,262.8999853087399,3472.49,77.14,20278.88,22.21
OUT_00372,Smmt,small,DIST_W_02,495.76875357383113,1014.995,519.2262464261689,0.125,258.5579059811658,3465.9,77.65,20076.82,22.4
OUT_07617,Bakery,Large,DIST_W_01,576.6044827135784,1161.271,584.6665172864216,0.25,249.5387254477778,3455.05,76.55,19102.64,22.16
OUT_00123,Bakery,small,DIST_W_01,519.2185063918064,910.331,391.11249360819363,0.0,256.9093732553788,3451.63,80.05,20566.13,23.19
OUT_03772,Bakery,Large,DIST_W_03,539.6455359729794,1097.028,557.3824640270207,0.125,262.1946218520181,3447.6,76.69,20107.19,22.24
OUT_03850,Pharmacy,Large,DIST_W_01,494.79474093628926,1097.7,602.9052590637108,0.25,250.98716950274783,3435.72,75.9,19049.55,22.09
OUT_07991,Pharmacy,Large,DIST_W_03,575.3114968416999,1148.69,573.3785031583002,0.25,249.0958193075742,3425.14,75.96,18920.89,22.18
OUT_00573,Smmt,Large,DIST_W_02,530.2682479859052,1048.752,518.4837520140948,0.125,259.17971895251003,3417.82,76.48,19821.48,22.38
OUT_01090,Smmt,Large,DIST_W_02,562.5352329280016,1250.727,688.1917670719985,0.25,256.00060038482303,3412.07,74.62,19102.51,21.87
OUT_05451,Kiosk,Medium,DIST_W_02,146.66399749579125,462.757,316.09300250420875,0.0,239.44792505441106,3399.09,81.78,19583.0,24.06
OUT_02085,Eatery,Large,DIST_W_02,507.8794089170861,1105.195,597.3155910829139,0.125,265.9772139903462,3385.23,74.75,19881.96,22.08
OUT_00226,Pharmacy,Small,DIST_W_01,516.2810863236341,1081.551,565.2699136763658,0.25,249.0608724816688,3379.57,74.95,18667.83,22.18
OUT_04615,Hotel,Large,DIST_W_02,580.5697630957999,1251.911,671.3412369042002,0.25,255.5536238734298,3373.3,73.84,18869.32,21.89
OUT_04651,Kiosk,Large,DIST_W_02,548.4017324376575,1243.664,695.2622675623425,0.25,256.78649509390965,3365.36,73.48,18869.37,21.83
OUT_03988,Kiosk,Large,DIST_W_01,504.0360328378958,1121.088,617.0519671621041,0.125,267.5993647996822,3358.4,73.93,19783.13,22.01
OUT_08986,Eatery,Large,DIST_W_03,534.9780693886657,1084.922,549.9439306113343,0.125,262.78138445797316,3357.72,74.6,19604.33,22.22
OUT_07093,Smmt,Large,DIST_W_02,566.9285930867607,1169.93,603.0014069132394,0.375,238.73653772421193,3346.89,73.78,17615.0,22.04
OUT_05333,Hotel,Large,DIST_W_03,576.5410023858662,1243.581,667.0399976141337,0.375,242.18207302403988,3343.44,73.17,17720.73,21.88
OUT_04422,Hotel,Large,DIST_W_02,561.9195977188458,1156.937,595.0174022811541,0.125,266.3396029289381,3342.41,73.75,19643.55,22.06
OUT_06013,Pharmacy,Large,DIST_W_03,540.5509816815058,1213.656,673.1050183184941,0.25,255.99117184880626,3338.22,73.01,18688.71,21.87
OUT_00117,Grocery,Large,DIST_W_02,558.062429117891,1235.142,677.079570882109,0.375,242.7259959951156,3335.71,72.92,17699.23,21.86
OUT_03333,Eatery,Large,DIST_W_01,525.2908536829943,1198.348,673.0571463170056,0.25,256.2313193121136,3313.82,72.44,18560.68,21.86
OUT_00998,Bakery,Medium,DIST_W_03,128.01225050226907,431.685,303.67274949773093,0.0,238.03030445715143,3310.58,79.9,19019.36,24.13
OUT_05302,Smmt,Large,DIST_W_01,530.7938957874608,1151.618,620.8241042125392,0.25,253.51578164545154,3307.23,72.69,18427.31,21.98
OUT_05142,Kiosk,Large,DIST_W_02,537.0265410635866,1192.117,655.0904589364134,0.125,270.43835956276166,3305.28,72.37,19571.14,21.9
OUT_01679,Smmt,Large,DIST_W_01,544.2446894714924,1016.628,472.38331052850765,0.25,241.95434403646226,3301.98,74.33,17983.95,22.51
OUT_00580,Kiosk,Large,DIST_W_02,565.5118380223431,1239.671,674.1591619776569,0.25,256.4654611796057,3295.63,72.01,18467.07,21.85
OUT_00223,Grocery,Small,DIST_W_02,569.4801694485932,936.913,367.4328305514068,0.0,255.7374482539082,3292.3,76.54,19573.74,23.25
OUT_06086,Pharmacy,Large,DIST_W_02,540.3012290478409,1226.731,686.4297709521591,0.25,257.10554050767064,3289.75,71.79,18456.7,21.82
OUT_04953,Hotel,Large,DIST_W_02,516.180525625123,1156.197,640.0164743748769,0.125,269.78090986237953,3288.35,72.09,19447.7,21.92
OUT_02387,Kiosk,Large,DIST_W_03,519.3780737030148,1268.982,749.6039262969852,0.125,275.08095860876404,3287.7,71.36,19630.43,21.71
OUT_07057,Hotel,Large,DIST_W_03,507.6888804607514,1119.975,612.2861195392485,0.125,268.1416563697934,3286.24,72.27,19377.26,21.99
OUT_04913,Eatery,Large,DIST_W_03,540.4133792478315,1171.746,631.3326207521686,0.25,254.37369013306864,3283.04,72.03,18322.81,21.94
OUT_08756,Kiosk,Large,DIST_W_01,485.4685295128309,1179.09,693.6214704871691,0.125,272.6773377012331,3280.13,71.52,19500.96,21.8
OUT_08114,Grocery,Large,DIST_W_01,510.0486177951998,1153.976,643.9273822048003,0.25,255.12314295116755,3276.84,71.79,18314.61,21.91
OUT_07056,Kiosk,Large,DIST_W_03,495.4769991017889,1251.818,756.3410008982111,0.125,275.5051172824735,3271.2,70.95,19546.68,21.69
OUT_00219,Grocery,Large,DIST_W_01,539.9156108742106,1201.964,662.0483891257893,0.125,271.24953351483964,3264.69,71.37,19359.2,21.86
OUT_01891,Hotel,Large,DIST_W_03,551.94920934771,1187.837,635.8877906522899,0.25,254.87964359413894,3258.96,71.43,18206.13,21.92
OUT_03251,Eatery,Large,DIST_W_03,518.9805086430931,1192.021,673.0404913569068,0.125,271.9425448041633,3252.94,71.02,19313.7,21.83
OUT_00152,Bakery,Small,DIST_W_03,569.9411895011754,989.999,420.05781049882467,0.125,250.51908902291225,3246.48,73.93,18519.8,22.77
OUT_05418,Kiosk,Large,DIST_W_01,537.1369375954665,1127.947,590.8100624045334,0.125,267.2747626366304,3242.22,71.41,19087.41,22.03
OUT_07677,Grocery,Large,DIST_W_01,523.5137561145203,1083.791,560.2772438854796,0.125,265.11681719794024,3241.75,71.7,19009.16,22.12
OUT_01409,Grocery,Large,DIST_W_03,511.8223814007053,1186.043,674.2206185992945,0.125,272.1432587453837,3239.47,70.7,19240.71,21.82
OUT_06879,Bakery,Large,DIST_W_01,514.4737694656022,1141.046,626.5722305343978,0.125,269.55503189451827,3239.13,71.04,19148.72,21.93
OUT_07472,Kiosk,Large,DIST_W_02,528.6783218007987,1015.94,487.26167819920136,0.25,244.43514514875213,3235.87,72.46,17711.54,22.39
OUT_06203,Kiosk,Large,DIST_W_03,519.6242306076406,1132.955,613.3307693923593,0.25,253.92315957324587,3230.37,70.94,18013.19,21.96
OUT_05358,Smmt,Large,DIST_W_01,548.1219275700656,1075.486,527.3640724299345,0.25,248.10198541161608,3225.97,71.69,17785.89,22.22
OUT_06535,Grocery,Large,DIST_W_01,515.4933359505249,1040.682,525.1886640494752,0.25,248.02959983286914,3218.14,71.52,17740.2,22.22
OUT_01391,Eatery,Large,DIST_W_01,566.3380797229306,1273.245,706.9069202770693,0.25,258.7865718608528,3208.86,69.79,18060.55,21.75
OUT_08886,Smmt,Large,DIST_W_02,561.9724137300051,1144.63,582.657586269995,0.25,252.3625425546844,3202.93,70.56,17806.35,22.03
OUT_08243,Kiosk,Large,DIST_W_02,517.2906976161719,1211.15,693.8593023838282,0.25,258.28887901170424,3201.79,69.7,18003.74,21.77
OUT_03842,Eatery,Medium,DIST_W_03,133.47353817860935,423.709,290.2354618213907,0.375,199.67117491580362,3191.86,77.19,15413.57,24.18
OUT_00856,Pharmacy,Extra Large,DIST_W_01,1339.5833168174813,2601.213,1261.6296831825189,0.375,257.48111756502357,3178.71,67.44,17364.05,21.22
OUT_04194,Pharmacy,Large,DIST_W_01,535.9730264907797,1232.839,696.8659735092202,0.25,258.64583917824405,3178.1,69.14,17882.68,21.76
OUT_06574,Grocery,Large,DIST_W_03,510.0848627001714,1122.328,612.2431372998285,0.25,254.534144776244,3169.2,69.51,17692.91,21.93
OUT_01851,Kiosk,Large,DIST_W_01,526.8901392476436,1152.328,625.4378607523564,0.25,255.42523358327324,3154.62,69.07,17641.72,21.89
OUT_08015,Eatery,Large,DIST_W_02,529.3023745292566,1174.117,644.8146254707434,0.25,256.5563292548296,3143.41,68.67,17617.14,21.85
OUT_05508,Grocery,Large,DIST_W_02,525.620048526052,1188.379,662.758951473948,0.25,257.4842103064465,3138.61,68.44,17621.43,21.81
OUT_04571,Grocery,Medium,DIST_W_03,160.8690791808881,420.16,259.29092081911193,0.0,226.04996279488736,3138.49,77.84,17596.14,24.8
OUT_06375,Eatery,Large,DIST_W_01,552.862408483169,1150.367,597.5045915168309,0.25,254.08163233359514,3132.99,68.78,17475.55,21.95
OUT_08400,Bakry,Large,DIST_W_03,553.3713826897516,1222.386,669.0146173102484,0.25,257.96722408020094,3119.59,67.96,17530.81,21.78
OUT_05971,Grocery,Medium,DIST_W_02,155.53325319232798,445.188,289.65474680767204,0.25,212.7473569425218,3118.05,75.04,15964.47,24.07
OUT_06404,Smmt,Large,DIST_W_02,521.1229167798082,1220.246,699.1230832201919,0.25,259.34034995835657,3114.91,67.67,17550.22,21.72
OUT_06677,Hotel,Large,DIST_W_01,540.3655048903103,1166.277,625.9114951096898,0.25,256.1486222142232,3089.44,67.54,17301.16,21.86
OUT_02582,Bakry,Extra Large,DIST_W_01,1332.0119166569316,2642.843,1310.8310833430683,0.375,258.4691384762574,3084.21,65.31,16879.85,21.18
OUT_05357,Kiosk,Large,DIST_W_02,582.956238956765,1196.41,613.4537610432351,0.25,255.55388957855885,3082.41,67.47,17242.15,21.89
OUT_07065,Grocery,Large,DIST_W_01,530.4475513703411,1214.373,683.925448629659,0.125,274.27568704822295,3078.51,66.92,18354.88,21.74
OUT_04232,Smmt,Large,DIST_W_02,559.4368455858653,1099.534,540.0971544141348,0.375,237.820774724614,3074.18,67.91,16149.32,22.09
OUT_01500,Bakery,Large,DIST_W_03,528.9492416256919,1177.478,648.5287583743082,0.25,257.6876829236269,3051.37,66.51,17138.28,21.8
OUT_01996,Kiosk,Large,DIST_W_03,518.3997974743554,1123.581,605.1812025256445,0.25,255.49975536452143,3045.73,66.67,17035.19,21.89
OUT_00116,Bakery,Small,DIST_W_03,546.4946019105969,967.436,420.94139808940315,0.125,254.33903044826366,3044.7,68.79,17496.55,22.59
OUT_01593,Pharmacy,Large,DIST_W_03,560.1483486157404,1105.01,544.8616513842596,0.25,251.7871769502905,3041.17,67.07,16888.22,22.05
OUT_00013,Hotel,Small,DIST_W_01,535.6228677235306,948.244,412.62113227646944,0.125,253.35921793102426,3037.33,68.76,17421.56,22.64
OUT_05870,Eatery,Large,DIST_W_02,521.5855200474156,1188.059,666.4734799525844,0.25,258.69604706322576,3034.44,66.01,17075.93,21.75
